Date,Platform,Campaign,Spend (INR),Revenue (INR),Clicks,Impressions,Purchases,ROAS,CTR,CPC (INR),CPM (INR),Conversion Rate,AOV (INR)
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,3820.33,8880.0,646,9219,2.0,2.3244065303259145,7.0072675995227245,5.913823529411765,414.39744006942186,0.30959752321981426,4440.0
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,5692.37,12100.0,402,6216,1.0,2.1256524083993136,6.467181467181467,14.160124378109453,915.7609395109395,0.24875621890547264,12100.0
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,85.42,0.0,0,54,0.0,0.0,0.0,,1581.8518518518517,,
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,228.57,0.0,6,171,0.0,0.0,3.508771929824561,38.095,1336.6666666666667,0.0,
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.59,0.0,0,1,0.0,0.0,0.0,,590.0,,
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,143.05,0.0,6,143,0.0,0.0,4.195804195804196,23.84166666666667,1000.3496503496505,0.0,
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,17.49,0.0,0,3,0.0,0.0,0.0,,5829.999999999999,,
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1694.63,0.0,65,1445,0.0,0.0,4.498269896193772,26.07123076923077,1172.7543252595156,0.0,
2026-07-30,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,6.05,0.0,0,13,0.0,0.0,0.0,,465.3846153846154,,
2026-07-30,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,46.42,0.0,1,20,0.0,0.0,5.0,46.42,2321.0,0.0,
2026-07-30,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,430.88,0.0,19,402,0.0,0.0,4.72636815920398,22.677894736842106,1071.8407960199006,0.0,
2026-07-30,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,1.36,0.0,0,2,0.0,0.0,0.0,,680.0,,
2026-07-30,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,300.62,0.0,11,223,0.0,0.0,4.932735426008969,27.329090909090908,1348.0717488789237,0.0,
2026-07-30,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,481.99,0.0,6,224,0.0,0.0,2.6785714285714284,80.33166666666666,2151.7410714285716,0.0,
2026-07-30,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,6659.97,0.0,328,3130,0.0,0.0,10.47923322683706,20.304786585365854,2127.7859424920125,0.0,
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,7483.15,4200.0,1883,29154,1.0,0.561260966304297,6.458804966728408,3.974057355284121,256.67661384372644,0.05310674455655868,4200.0
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,2331.24,0.0,186,2126,0.0,0.0,8.748824082784571,12.533548387096774,1096.53809971778,0.0,
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,655.44,0.0,35,686,0.0,0.0,5.1020408163265305,18.726857142857146,955.4518950437318,0.0,
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,399.31,0.0,30,333,0.0,0.0,9.00900900900901,13.310333333333334,1199.129129129129,0.0,
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,1035.71,0.0,56,733,0.0,0.0,7.639836289222374,18.49482142857143,1412.974079126876,0.0,
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,1224.34,3000.0,316,4478,1.0,2.4502997533364916,7.056721750781598,3.8744936708860758,273.41223760607414,0.31645569620253167,3000.0
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,3515.85,0.0,1628,21145,0.0,0.0,7.699219673681721,2.159613022113022,166.27335067391817,0.0,
2026-07-30,Facebook,Growify | MOF & BOF | Sale | India +intl,269.0,0.0,84,828,0.0,0.0,10.144927536231885,3.2023809523809526,324.8792270531401,0.0,
2026-07-30,Facebook,Growify | TOF | Sale | India,299.39,0.0,66,976,0.0,0.0,6.762295081967213,4.536212121212121,306.75204918032784,0.0,
2026-07-30,Facebook,Growify | TOF | Sales | India | Open,0.0,0.0,0,0,0.0,,,,,,
2026-07-30,Facebook,Growify | TOF | Sales | India | Open,3744.11,0.0,1080,10791,0.0,0.0,10.008340283569641,3.4667685185185184,346.96599017699936,0.0,
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2440.37,23035.92,2857,18805,2.0,9.439519417137564,15.192767880882743,0.8541722086104305,129.77240095719222,0.07000350017500875,11517.96
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1645.42,1800.0,7040,40382,1.0,1.093945618747797,17.433509979693923,0.23372443181818184,40.74637214600565,0.014204545454545454,1800.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2739.83,0.0,469,5309,0.0,0.0,8.834055377660576,5.84185501066098,516.0727067244302,0.0,
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.43,0.0,1,13,0.0,0.0,7.6923076923076925,0.43,33.07692307692307,0.0,
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,147.6,0.0,9,127,0.0,0.0,7.086614173228346,16.4,1162.2047244094488,0.0,
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1122.54,1800.0,303,3290,1.0,1.6035063338500188,9.209726443768997,3.7047524752475245,341.1975683890577,0.33003300330033003,1800.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1139.3,1800.0,378,3030,1.0,1.5799174931975775,12.475247524752476,3.014021164021164,376.00660066006594,0.26455026455026454,1800.0
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.38,0.0,1,4,0.0,0.0,25.0,0.38,95.0,0.0,
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2767.15,0.0,923,7751,0.0,0.0,11.90814088504709,2.9979956663055254,357.00554767126823,0.0,
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1590.27,0.0,227,2093,0.0,0.0,10.845676063067367,7.005594713656388,759.8041089345437,0.0,
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3057.15,0.0,317,3665,0.0,0.0,8.649386084583902,9.644006309148265,834.1473396998636,0.0,
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4.42,0.0,4,20,0.0,0.0,20.0,1.105,221.0,0.0,
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1.47,0.0,0,4,0.0,0.0,0.0,,367.5,,
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,660.04,0.0,648,7774,0.0,0.0,8.335477231798302,1.0185802469135803,84.90352456907641,0.0,
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2629.05,10906.5,2431,33706,2.0,4.148456666856849,7.212365750904884,1.0814685314685315,77.99946597045037,0.08227067050596462,5453.25
2026-07-31,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,4274.29,4800.0,655,11365,2.0,1.1229935264102342,5.763308402991641,6.52563358778626,376.0923889133304,0.3053435114503817,2400.0
2026-07-31,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,5639.98,0.0,356,6446,0.0,0.0,5.522804840210983,15.842640449438202,874.9581135587961,0.0,
2026-07-31,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,62.83,0.0,0,75,0.0,0.0,0.0,,837.7333333333333,,
2026-07-31,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-07-31,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,156.92,0.0,9,185,0.0,0.0,4.864864864864865,17.435555555555553,848.2162162162161,0.0,
2026-07-31,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.59,0.0,0,2,0.0,0.0,0.0,,295.0,,
2026-07-31,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,84.75,0.0,2,49,0.0,0.0,4.081632653061225,42.375,1729.5918367346937,0.0,
2026-07-31,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1477.28,0.0,86,1570,0.0,0.0,5.477707006369427,17.17767441860465,940.9426751592357,0.0,
2026-07-31,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,19.67,0.0,0,14,0.0,0.0,0.0,,1405.0,,
2026-07-31,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,520.1,0.0,22,505,0.0,0.0,4.356435643564356,23.64090909090909,1029.90099009901,0.0,
2026-07-31,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,260.779999,0.0,9,168,0.0,0.0,5.357142857142857,28.975555444444442,1552.2618988095237,0.0,
2026-07-31,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,529.52,0.0,7,177,0.0,0.0,3.954802259887006,75.64571428571428,2991.638418079096,0.0,
2026-07-31,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,6786.53,0.0,299,3332,0.0,0.0,8.97358943577431,22.69742474916388,2036.7737094837937,0.0,
2026-07-31,Facebook,Growify | MOF & BOF | Sale | India +intl,6064.08,0.0,1587,22398,0.0,0.0,7.085454058398072,3.8210964083175805,270.74203053844093,0.0,
2026-07-31,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-07-31,Facebook,Growify | MOF & BOF | Sale | India +intl,2001.653651,0.0,167,1957,0.0,0.0,8.533469596320899,11.985950005988025,1022.8173995912111,0.0,
2026-07-31,Facebook,Growify | MOF & BOF | Sale | India +intl,675.120521,0.0,54,745,0.0,0.0,7.248322147651007,12.502231870370371,906.2020416107383,0.0,
2026-07-31,Facebook,Growify | MOF & BOF | Sale | India +intl,439.101314,0.0,20,430,0.0,0.0,4.651162790697675,21.9550657,1021.165846511628,0.0,
2026-07-31,Facebook,Growify | MOF & BOF | Sale | India +intl,1083.814514,0.0,41,698,0.0,0.0,5.873925501432665,26.434500341463412,1552.7428567335241,0.0,
2026-07-31,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-07-31,Facebook,Growify | MOF & BOF | Sale | India +intl,1780.77,0.0,377,5587,0.0,0.0,6.747807410059066,4.723527851458886,318.7345623769465,0.0,
2026-07-31,Facebook,Growify | MOF & BOF | Sale | India +intl,2153.91,0.0,998,13704,0.0,0.0,7.282545242265032,2.1582264529058115,157.17381786339755,0.0,
2026-07-31,Facebook,Growify | MOF & BOF | Sale | India +intl,604.93,0.0,137,1653,0.0,0.0,8.287961282516637,4.415547445255474,365.9588626739262,0.0,
2026-07-31,Facebook,Growify | TOF | Sale | India,297.76,0.0,40,944,0.0,0.0,4.23728813559322,7.444,315.4237288135593,0.0,
2026-07-31,Facebook,Growify | TOF | Sales | India | Open,25.76,0.0,4,52,0.0,0.0,7.6923076923076925,6.44,495.3846153846154,0.0,
2026-07-31,Facebook,Growify | TOF | Sales | India | Open,3865.72,4500.0,997,12457,1.0,1.1640781018801156,8.003532150598057,3.8773520561685055,310.3251184073212,0.10030090270812438,4500.0
2026-08-01,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2215.52,0.0,2069,14330,0.0,0.0,14.43824145150035,1.0708168197196712,154.60711793440336,0.0,
2026-08-01,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1273.72,0.0,3956,23782,0.0,0.0,16.634429400386846,0.3219716885743175,53.558153225128244,0.0,
2026-08-01,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2433.96,0.0,350,4224,0.0,0.0,8.285984848484848,6.954171428571429,576.2215909090909,0.0,
2026-08-01,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.9,0.0,1,11,0.0,0.0,9.090909090909092,0.9,81.81818181818181,0.0,
2026-08-01,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.57,0.0,1,5,0.0,0.0,20.0,0.57,113.99999999999999,0.0,
2026-08-01,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,194.39,0.0,17,221,0.0,0.0,7.6923076923076925,11.43470588235294,879.5927601809955,0.0,
2026-08-01,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,592.54,0.0,418,2751,0.0,0.0,15.19447473645947,1.4175598086124401,215.39076699382042,0.0,
2026-08-01,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1464.86,0.0,500,5669,0.0,0.0,8.819897689186805,2.9297199999999997,258.39830657964364,0.0,
2026-08-01,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2432.72,0.0,854,7316,0.0,0.0,11.673045379989064,2.8486182669789226,332.52050300710766,0.0,
2026-08-01,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1076.56,0.0,168,1732,0.0,0.0,9.699769053117784,6.408095238095238,621.5704387990761,0.0,
2026-08-01,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2344.52,0.0,262,3313,0.0,0.0,7.908240265620284,8.94854961832061,707.6728041050408,0.0,
2026-08-01,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1.86,0.0,0,4,0.0,0.0,0.0,,465.0,,
2026-08-01,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,635.79,0.0,451,5991,0.0,0.0,7.527958604573527,1.4097339246119733,106.12418627941912,0.0,
2026-08-01,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2515.03,1800.0,2082,29518,1.0,0.7156972282636787,7.05332339589403,1.207987512007685,85.20326580391627,0.04803073967339097,1800.0
2026-08-01,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,3631.02,0.0,620,9930,0.0,0.0,6.243705941591138,5.856483870967742,365.66163141993957,0.0,
2026-08-01,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,6377.79,0.0,475,8744,0.0,0.0,5.432296431838975,13.426926315789474,729.39043915828,0.0,
2026-08-01,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,49.35,0.0,0,85,0.0,0.0,0.0,,580.5882352941177,,
2026-08-01,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-08-01,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,263.89,0.0,18,297,0.0,0.0,6.0606060606060606,14.660555555555554,888.5185185185185,0.0,
2026-08-01,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.36,0.0,0,1,0.0,0.0,0.0,,360.0,,
2026-08-01,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,555.86,0.0,15,449,0.0,0.0,3.34075723830735,37.05733333333333,1237.9955456570156,0.0,
2026-08-01,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,2.18,0.0,0,5,0.0,0.0,0.0,,436.00000000000006,,
2026-08-01,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1228.63,0.0,81,1378,0.0,0.0,5.878084179970973,15.168271604938273,891.6037735849058,0.0,
2026-08-01,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,8.88,0.0,0,12,0.0,0.0,0.0,,740.0000000000001,,
2026-08-01,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,1.02,0.0,1,2,0.0,0.0,50.0,1.02,510.0,0.0,
2026-08-01,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,480.47,0.0,33,639,0.0,0.0,5.164319248826291,14.55969696969697,751.9092331768389,0.0,
2026-08-01,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,13.78,0.0,0,13,0.0,0.0,0.0,,1060.0,,
2026-08-01,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,196.81,0.0,7,170,0.0,0.0,4.117647058823529,28.115714285714287,1157.7058823529412,0.0,
2026-08-01,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,663.29,0.0,17,233,0.0,0.0,7.296137339055794,39.01705882352941,2846.738197424893,0.0,
2026-08-01,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,3637.2,0.0,192,2168,0.0,0.0,8.856088560885608,18.943749999999998,1677.6752767527673,0.0,
2026-08-01,Facebook,Growify | MOF & BOF | Sale | India +intl,3907.2,0.0,1130,16336,0.0,0.0,6.917238001958864,3.4576991150442478,239.17727717923603,0.0,
2026-08-01,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-08-01,Facebook,Growify | MOF & BOF | Sale | India +intl,1940.0662,0.0,163,2055,0.0,0.0,7.931873479318735,11.902246625766871,944.0711435523115,0.0,
2026-08-01,Facebook,Growify | MOF & BOF | Sale | India +intl,783.741113,0.0,64,815,0.0,0.0,7.85276073619632,12.245954890625,961.6455374233129,0.0,
2026-08-01,Facebook,Growify | MOF & BOF | Sale | India +intl,666.971805,0.0,19,449,0.0,0.0,4.231625835189309,35.10377921052632,1485.4605902004455,0.0,
2026-08-01,Facebook,Growify | MOF & BOF | Sale | India +intl,1010.760882,0.0,52,842,0.0,0.0,6.175771971496437,19.43770926923077,1200.4286009501188,0.0,
2026-08-01,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-08-01,Facebook,Growify | MOF & BOF | Sale | India +intl,574.33,0.0,224,2832,0.0,0.0,7.909604519774012,2.5639732142857143,202.80014124293788,0.0,
2026-08-01,Facebook,Growify | MOF & BOF | Sale | India +intl,2365.92,0.0,1253,16873,0.0,0.0,7.426065311444319,1.8882043096568237,140.21928524862207,0.0,
2026-08-01,Facebook,Growify | MOF & BOF | Sale | India +intl,701.21,0.0,165,1803,0.0,0.0,9.151414309484194,4.249757575757576,388.91292290626734,0.0,
2026-08-01,Facebook,Growify | TOF | Sale | India,273.57,0.0,42,1104,0.0,0.0,3.804347826086957,6.513571428571429,247.79891304347825,0.0,
2026-08-01,Facebook,Growify | TOF | Sales | India | Open,337.23,0.0,114,1137,0.0,0.0,10.026385224274406,2.9581578947368423,296.5963060686016,0.0,
2026-08-01,Facebook,Growify | TOF | Sales | India | Open,3241.84,6600.0,1508,17077,1.0,2.035880857784468,8.830590853194355,2.149761273209549,189.83662235755696,0.0663129973474801,6600.0
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2116.13,0.0,2373,18860,0.0,0.0,12.58218451749735,0.8917530552043826,112.20201484623541,0.0,
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2065.8,47028.0,4513,30861,3.0,22.765030496659886,14.623635008586888,0.45774429426102375,66.93885486536406,0.06647462884998892,15676.0
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2728.22,0.0,448,5335,0.0,0.0,8.397375820056233,6.089776785714285,511.3814432989691,0.0,
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,25.56,0.0,3,56,0.0,0.0,5.357142857142857,8.52,456.4285714285714,0.0,
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,80.79,0.0,18,176,0.0,0.0,10.227272727272728,4.488333333333333,459.03409090909093,0.0,
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,949.93,0.0,318,4010,0.0,0.0,7.930174563591022,2.987201257861635,236.89027431421445,0.0,
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1016.44,12870.0,599,4447,1.0,12.661839360906693,13.46975489093771,1.6968948247078466,228.56757364515403,0.1669449081803005,12870.0
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.01,0.0,0,1,0.0,0.0,0.0,,10.0,,
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2841.76,0.0,1050,9496,0.0,0.0,11.057287278854254,2.7064380952380955,299.25863521482734,0.0,
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1238.12,0.0,211,1943,0.0,0.0,10.859495625321667,5.867867298578198,637.2207925887802,0.0,
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2631.51,0.0,263,3418,0.0,0.0,7.694558221181978,10.00574144486692,769.8976009362201,0.0,
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.01,0.0,0,1,0.0,0.0,0.0,,10.0,,
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,428.16,0.0,250,3073,0.0,0.0,8.135372600065082,1.7126400000000002,139.32964529775467,0.0,
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2322.11,59827.9,1603,24061,1.0,25.764455602878417,6.662233489879889,1.4486026200873363,96.50928889073606,0.06238303181534623,59827.9
2026-08-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,2086.96,8220.0,295,5629,2.0,3.9387434354276074,5.240717711849351,7.074440677966102,370.75146562444485,0.6779661016949152,4110.0
2026-08-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,3263.04,0.0,209,3821,0.0,0.0,5.469772310913373,15.612631578947369,853.9753991101807,0.0,
2026-08-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-08-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,24.27,0.0,0,38,0.0,0.0,0.0,,638.6842105263157,,
2026-08-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-08-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,113.43,0.0,3,103,0.0,0.0,2.912621359223301,37.81,1101.2621359223303,0.0,
2026-08-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.14,0.0,0,1,0.0,0.0,0.0,,140.0,,
2026-08-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,372.91,25190.0,26,440,1.0,67.54981094634094,5.909090909090909,14.342692307692309,847.5227272727274,3.8461538461538463,25190.0
2026-08-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1.87,0.0,0,6,0.0,0.0,0.0,,311.6666666666667,,
2026-08-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1115.06,0.0,71,1170,0.0,0.0,6.068376068376068,15.705070422535211,953.042735042735,0.0,
2026-08-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.45,0.0,0,2,0.0,0.0,0.0,,225.0,,
2026-08-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,3.94,0.0,0,13,0.0,0.0,0.0,,303.0769230769231,,
2026-08-02,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,361.55,0.0,33,392,0.0,0.0,8.418367346938775,10.956060606060607,922.3214285714287,0.0,
2026-08-02,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,199.21,0.0,7,143,0.0,0.0,4.895104895104895,28.458571428571428,1393.076923076923,0.0,
