Date,Platform,Campaign,Spend (INR),Revenue (INR),Clicks,Impressions,Purchases
2026-06-01,Facebook,Growify | MOF & BOF | Sale | India +intl,56.48,0.0,26,699,0.0
2026-06-01,Facebook,Growify | MOF & BOF | Sale | India +intl,4.44,0.0,0,29,0.0
2026-06-01,Facebook,Growify | MOF & BOF | Sale | India +intl,1373.45,0.0,245,7941,0.0
2026-06-01,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-06-01,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-06-01,Facebook,Growify | MOF & BOF | Sale | India +intl,397.98,0.0,35,677,0.0
2026-06-01,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-06-01,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-06-01,Facebook,Growify | MOF & BOF | Sale | India +intl,1209.51,0.0,18,336,0.0
2026-06-01,Facebook,Growify | MOF & BOF | Sale | India +intl,1.08,0.0,0,1,0.0
2026-06-01,Facebook,Growify | TOF | Sale | India,3.01,0.0,2,27,0.0
2026-06-01,Facebook,Growify | TOF | Sale | India,1437.2,0.0,137,4121,0.0
2026-06-01,Facebook,Growify | TOF | Sale | US,434.7,0.0,19,421,0.0
2026-06-01,Facebook,Growify | TOF | Sale | US,135.78,0.0,9,129,0.0
2026-06-01,Facebook,Growify | TOF | Sale | US,745.81,0.0,23,333,0.0
2026-06-01,Facebook,Growify | TOF | Sale | US,3.0,0.0,1,3,0.0
2026-06-01,Facebook,Growify | TOF | Sale | US,4.46,0.0,0,5,0.0
2026-06-01,Facebook,Growify | TOF | Sale | US,3.55,0.0,0,2,0.0
2026-06-01,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0
2026-06-01,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0
2026-06-01,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0
2026-06-01,Facebook,Growify | TOF | Sales | India | Open,3167.53,0.0,1169,13593,0.0
2026-06-01,Facebook,Growify | TOF | Sales | India | Open,1.44,0.0,0,39,0.0
2026-06-01,Facebook,Growify | TOF | Sales | India | Open,19.21,0.0,4,228,0.0
2026-06-01,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,220.21,0.0,9,122,0.0
2026-06-01,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,461.67,0.0,7,168,0.0
2026-06-01,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,1717.17,0.0,72,977,0.0
2026-06-01,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,88.18,0.0,7,88,0.0
2026-06-01,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,113.33,0.0,4,109,0.0
2026-06-01,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,1490.54,0.0,65,692,0.0
2026-06-01,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,2.34,0.0,0,2,0.0
2026-06-01,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,988.71,28710.0,32,641,1.0
2026-06-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,410.97,0.0,71,728,0.0
2026-06-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1381.12,0.0,500,4631,0.0
2026-06-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2.29,0.0,0,8,0.0
2026-06-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1398.81,0.0,146,2084,0.0
2026-06-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,54.32,0.0,3,134,0.0
2026-06-02,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1199.9,7590.0,182,3835,1.0
2026-06-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,63.74,0.0,1,18,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1673.29,86650.0,80,948,1.0
2026-06-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,3.04,0.0,0,6,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,149.83,0.0,3,79,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.32,0.0,0,1,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,444.83,0.0,14,339,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1898.21,0.0,74,1109,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,16896.58,0,0,1.0
2026-06-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1357.74,0.0,73,1164,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,9.42,0.0,0,14,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,29.46,0.0,1,26,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,2310.82,0.0,85,1217,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,210.07,0.0,5,137,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,1860.9,0.0,20,523,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,62.380646,0.0,0,8,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,97.269354,0.0,5,28,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,71.95,0.0,5,35,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,1119.47,0.0,33,524,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,38.28,0.0,2,14,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,632.03,20790.0,23,189,1.0
2026-06-02,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,1612.82,0.0,37,399,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,1786.86,0.0,60,508,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,17.82,0.0,2,6,0.0
2026-06-02,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,0.0,0.0,0,0,0.0
2026-06-02,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-06-02,Facebook,Growify | MOF & BOF | Sale | India +intl,20.02,0.0,4,51,0.0
2026-06-02,Facebook,Growify | MOF & BOF | Sale | India +intl,2186.04,0.0,388,12653,0.0
2026-06-02,Facebook,Growify | MOF & BOF | Sale | India +intl,84.95,0.0,3,46,0.0
2026-06-02,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-06-02,Facebook,Growify | MOF & BOF | Sale | India +intl,210.57,0.0,2,104,0.0
2026-06-02,Facebook,Growify | MOF & BOF | Sale | India +intl,2209.53,0.0,154,2732,0.0
2026-06-02,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-06-02,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,17031.88,0,0,1.0
2026-06-02,Facebook,Growify | MOF & BOF | Sale | India +intl,2147.26,0.0,53,744,0.0
2026-06-02,Facebook,Growify | MOF & BOF | Sale | India +intl,65.23,0.0,1,12,0.0
2026-06-02,Facebook,Growify | MOF & BOF | Sale | India +intl,118.82,0.0,2,58,0.0
2026-06-02,Facebook,Growify | TOF | Sale | India,39.71,0.0,3,93,0.0
2026-06-02,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-06-02,Facebook,Growify | TOF | Sale | India,2442.08,0.0,223,6920,0.0
2026-06-02,Facebook,Growify | TOF | Sale | US,664.44,0.0,40,722,0.0
2026-06-02,Facebook,Growify | TOF | Sale | US,451.44,31870.0,22,210,1.0
2026-06-02,Facebook,Growify | TOF | Sale | US,1286.48,0.0,45,629,0.0
2026-06-02,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0
2026-06-02,Facebook,Growify | TOF | Sale | US,8.33,0.0,0,8,0.0
2026-06-02,Facebook,Growify | TOF | Sale | US,41.49,0.0,0,10,0.0
2026-06-02,Facebook,Growify | TOF | Sales | India | Open,2388.01,5610.0,735,7922,1.0
2026-06-02,Facebook,Growify | TOF | Sales | India | Open,0.0,0.0,0,0,0.0
2026-06-02,Facebook,Growify | TOF | Sales | India | Open,20.54,0.0,3,120,0.0
2026-06-02,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,222.18,0.0,6,52,0.0
2026-06-02,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,321.17,0.0,16,202,0.0
2026-06-02,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,1978.39,0.0,120,1059,0.0
2026-06-02,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,1680.96,0.0,97,725,0.0
2026-06-02,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,33.68,0.0,1,15,0.0
2026-06-02,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,1389.23,0.0,47,883,0.0
2026-06-03,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,267.779999,0.0,49,590,0.0
2026-06-03,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1379.85,9570.0,759,7243,1.0
2026-06-03,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,101.29,0.0,21,199,0.0
2026-06-03,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1249.35,0.0,239,2641,0.0
2026-06-03,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1225.2,0.0,277,5843,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1536.31,0.0,71,865,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,5.5,0.0,0,5,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,154.08,0.0,5,81,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,336.29,0.0,6,246,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1931.3,0.0,121,1543,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,549.11,0.0,18,509,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,709.92,0.0,32,652,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.7,0.0,0,5,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,5.33,0.0,0,6,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,33.42,0.0,0,18,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,1780.62,0.0,68,1243,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,442.18,0.0,27,205,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,1435.18,0.0,23,359,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,786.77,0.0,19,393,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,124.2,0.0,1,31,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,524.059999,0.0,23,168,0.0
2026-06-03,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,1795.17,3366.0,46,477,1.0
2026-06-03,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,857.25,0.0,34,322,0.0
2026-06-03,Facebook,Growify | MOF & BOF | Sale | India +intl,12.77,0.0,3,59,0.0
2026-06-03,Facebook,Growify | MOF & BOF | Sale | India +intl,52.95,0.0,4,177,0.0
2026-06-03,Facebook,Growify | MOF & BOF | Sale | India +intl,2128.61,0.0,544,17253,0.0
2026-06-03,Facebook,Growify | MOF & BOF | Sale | India +intl,2272.22,0.0,138,2768,0.0
2026-06-03,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-06-03,Facebook,Growify | MOF & BOF | Sale | India +intl,2438.6,0.0,73,750,0.0
2026-06-03,Facebook,Growify | MOF & BOF | Sale | India +intl,64.0,0.0,0,22,0.0
2026-06-03,Facebook,Growify | MOF & BOF | Sale | India +intl,4.12,0.0,0,2,0.0
2026-06-03,Facebook,Growify | MOF & BOF | Sale | India +intl,562.29,0.0,362,4103,0.0
2026-06-03,Facebook,Growify | TOF | Sale | India,1717.93,0.0,197,5293,0.0
2026-06-03,Facebook,Growify | TOF | Sale | US,612.34,0.0,36,645,0.0
2026-06-03,Facebook,Growify | TOF | Sale | US,563.26,0.0,34,228,0.0
2026-06-03,Facebook,Growify | TOF | Sale | US,1098.78,0.0,28,515,0.0
2026-06-03,Facebook,Growify | TOF | Sale | US,31.2,0.0,5,46,0.0
2026-06-03,Facebook,Growify | TOF | Sale | US,8.95,0.0,0,3,0.0
2026-06-03,Facebook,Growify | TOF | Sale | US,105.65,0.0,2,39,0.0
2026-06-03,Facebook,Growify | TOF | Sales | India | Open,1577.06,5940.0,618,6850,1.0
2026-06-03,Facebook,Growify | TOF | Sales | India | Open,0.0,0.0,0,0,0.0
2026-06-03,Facebook,Growify | TOF | Sales | India | Open,0.0,0.0,0,1,0.0
2026-06-03,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,111.32,0.0,7,62,0.0
2026-06-03,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,669.3,0.0,54,416,0.0
2026-06-03,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,4.43,0.0,1,2,0.0
2026-06-03,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,7.89,0.0,1,4,0.0
2026-06-03,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,522.76,0.0,21,251,0.0
2026-06-03,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,1376.75,0.0,58,1021,0.0
2026-06-04,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,220.58,0.0,100,783,0.0
2026-06-04,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1256.83,14190.0,1207,12572,1.0
2026-06-04,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.17,0.0,0,1,0.0
2026-06-04,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1246.96,0.0,238,3491,0.0
2026-06-04,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-06-04,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1249.19,0.0,246,6215,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1185.81,0.0,74,837,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.39,0.0,0,1,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,221.34,0.0,8,133,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,282.42,0.0,9,161,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1635.3,9166.0,99,1510,1.0
2026-06-04,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,75.38,0.0,8,89,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1292.91,0.0,53,1003,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.55,0.0,0,1,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,15.2,0.0,0,7,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,1241.67,0.0,37,799,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,498.4,0.0,14,378,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,626.87,0.0,20,280,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,37864.78,0,0,1.0
2026-06-04,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,0.0,0.0,0,0,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,343.08,0.0,36,134,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,1419.57,0.0,41,403,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,0.0,0.0,0,0,0.0
2026-06-04,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,0.0,18355.92,0,0,1.0
2026-06-04,Facebook,Growify | MOF & BOF | Sale | India +intl,391.87,0.0,72,1733,0.0
2026-06-04,Facebook,Growify | MOF & BOF | Sale | India +intl,309.41,0.0,25,1277,0.0
2026-06-04,Facebook,Growify | MOF & BOF | Sale | India +intl,886.7,0.0,205,6473,0.0
2026-06-04,Facebook,Growify | MOF & BOF | Sale | India +intl,591.38,0.0,14,301,0.0
2026-06-04,Facebook,Growify | MOF & BOF | Sale | India +intl,97.99,0.0,0,69,0.0
2026-06-04,Facebook,Growify | MOF & BOF | Sale | India +intl,1114.78,20980.0,74,1394,1.0
2026-06-04,Facebook,Growify | MOF & BOF | Sale | India +intl,1485.23,0.0,39,497,0.0
2026-06-04,Facebook,Growify | MOF & BOF | Sale | India +intl,67.09,0.0,1,32,0.0
2026-06-04,Facebook,Growify | MOF & BOF | Sale | India +intl,1565.54,32670.0,734,8980,1.0
2026-06-04,Facebook,Growify | TOF | Sale | India,9.33,0.0,3,31,0.0
2026-06-04,Facebook,Growify | TOF | Sale | India,1342.54,0.0,116,3851,0.0
2026-06-04,Facebook,Growify | TOF | Sale | India,7.39,0.0,0,20,0.0
2026-06-04,Facebook,Growify | TOF | Sale | US,305.73,0.0,18,379,0.0
2026-06-04,Facebook,Growify | TOF | Sale | US,221.76,0.0,13,182,0.0
2026-06-04,Facebook,Growify | TOF | Sale | US,809.72,0.0,40,305,0.0
2026-06-04,Facebook,Growify | TOF | Sale | US,83.17,0.0,1,67,0.0
2026-06-04,Facebook,Growify | TOF | Sale | US,43.9,0.0,0,21,0.0
2026-06-04,Facebook,Growify | TOF | Sale | US,171.81,0.0,4,83,0.0
2026-06-04,Facebook,Growify | TOF | Sale | US,5.9,0.0,0,9,0.0
2026-06-04,Facebook,Growify | TOF | Sale | US,18.31,0.0,1,5,0.0
2026-06-04,Facebook,Growify | TOF | Sale | US,24.22,0.0,0,10,0.0
2026-06-04,Facebook,Growify | TOF | Sales | India | Open,1152.76,3366.0,421,4830,1.0
2026-06-04,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,0.0,0.0,0,0,0.0
2026-06-04,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,0.69,0.0,0,2,0.0
2026-06-04,Facebook,Growify | TOF | Sales | United Kingdom | EOSS,1173.91,13860.0,36,883,1.0
2026-06-05,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,335.84,0.0,70,474,0.0
2026-06-05,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1437.13,0.0,699,6104,0.0
2026-06-05,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0
2026-06-05,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,35.32,0.0,21,139,0.0
2026-06-05,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,25.82,0.0,0,38,0.0
2026-06-05,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,30.74,0.0,3,46,0.0
2026-06-05,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,60.25,0.0,5,147,0.0
2026-06-05,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,296.02,0.0,59,687,0.0
2026-06-05,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,493.3,0.0,68,640,0.0
2026-06-05,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,321.26,0.0,80,593,0.0
2026-06-05,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,38.57,0.0,1,50,0.0
2026-06-05,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,586.05,0.0,118,1167,0.0
2026-06-05,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,543.4,0.0,74,1455,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,39.43,0.0,5,27,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,823.48,0.0,30,422,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,24.26,0.0,0,9,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,445.52,0.0,18,297,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.03,0.0,0,1,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,959.54,0.0,32,527,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,104.23,0.0,6,91,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,120.76,0.0,15,56,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1041.98,0.0,69,617,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,5.75,0.0,2,8,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,545.26,0.0,9,493,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,714.747425,0.0,33,619,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,7.1,0.0,0,7,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,16.452575,0.0,0,7,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,1033.77,0.0,35,600,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,330.84,0.0,12,147,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,941.56,0.0,21,298,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,1013.25,0.0,34,339,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,83.38,0.0,6,18,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,233.44,0.0,2,62,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,674.99,17787.0,19,184,1.0
2026-06-05,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,161.24,0.0,4,35,0.0
2026-06-05,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,208.48,0.0,8,76,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,290.66,0.0,20,815,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,380.84,0.0,21,949,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,49.27,0.0,6,540,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,756.21,0.0,165,8319,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,267.99,0.0,55,1110,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,1064.819999,0.0,179,4373,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,25.07,0.0,1,31,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,69.75,0.0,2,57,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,445.38,0.0,31,350,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,19.28,0.0,0,18,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,44.06,0.0,1,25,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,154.9,0.0,10,119,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,2.35,0.0,0,8,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,719.26,0.0,48,716,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,47.03,0.0,2,13,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,35.38,0.0,0,17,0.0
2026-06-05,Facebook,Growify | MOF & BOF | Sale | India +intl,528.6,0.0,11,451,0.0
